UniqueID,Period Name,Period Number,Date,Position,Start Time,End Time,Unix Start Time,Unix End Time,Duration,Field Time,Bench Time,Odometer,Player Load,Player Load (2d),Player Load (slow),Player Load (1d Fwd),Player Load (1d Side),Player Load (1d Up),Player Load (1d Fwd) %,Player Load (1d Side) %,Player Load (1d Up) %,Player Load / Min,Player Load / Metre,Meterage / Min,Max Hr,Min Hr,Mean Hr,Max Velocity,Exertion Index,E.i. Per Min,Hr Exertion Index,Hr E.i. Per Min,Hr E.i. Per Metre,High Intensity Running %,High Intensity Accels,High Intensity Decels,Player Load High Efforts,Odometer Zones 2+,Rest Time,Work:rest Ratio,Peak Player Load,Vel Zone 1 Dist,Vel Zone 2 Dist,Vel Zone 3 Dist,Vel Zone 4 Dist,Vel Zone 5 Dist,Vel Zone 6 Dist,Vel Zone 7 Dist,Vel Zone 8 Dist,Vel Zone 1 Dist %,Vel Zone 2 Dist %,Vel Zone 3 Dist %,Vel Zone 4 Dist %,Vel Zone 5 Dist %,Vel Zone 6 Dist %,Vel Zone 7 Dist %,Vel Zone 8 Dist %,Vel Zone 1 Time,Vel Zone 2 Time,Vel Zone 3 Time,Vel Zone 4 Time,Vel Zone 5 Time,Vel Zone 6 Time,Vel Zone 7 Time,Vel Zone 8 Time,Vel Zone 1 Time %,Vel Zone 2 Time %,Vel Zone 3 Time %,Vel Zone 4 Time %,Vel Zone 5 Time %,Vel Zone 6 Time %,Vel Zone 7 Time %,Vel Zone 8 Time %,Vel Zone 1 Efforts,Vel Zone 2 Efforts,Vel Zone 3 Efforts,Vel Zone 4 Efforts,Vel Zone 5 Efforts,Vel Zone 6 Efforts,Vel Zone 7 Efforts,Vel Zone 8 Efforts,Vel Zone 1 Avg Effort Dist,Vel Zone 2 Avg Effort Dist,Vel Zone 3 Avg Effort Dist,Vel Zone 4 Avg Effort Dist,Vel Zone 5 Avg Effort Dist,Vel Zone 6 Avg Effort Dist,Vel Zone 7 Avg Effort Dist,Vel Zone 8 Avg Effort Dist,Vel Zone 1 Avg Effort Time,Vel Zone 2 Avg Effort Time,Vel Zone 3 Avg Effort Time,Vel Zone 4 Avg Effort Time,Vel Zone 5 Avg Effort Time,Vel Zone 6 Avg Effort Time,Vel Zone 7 Avg Effort Time,Vel Zone 8 Avg Effort Time,Vel Zone 1 Min Effort Dist,Vel Zone 2 Min Effort Dist,Vel Zone 3 Min Effort Dist,Vel Zone 4 Min Effort Dist,Vel Zone 5 Min Effort Dist,Vel Zone 6 Min Effort Dist,Vel Zone 7 Min Effort Dist,Vel Zone 8 Min Effort Dist,Vel Zone 1 Min Effort Time,Vel Zone 2 Min Effort Time,Vel Zone 3 Min Effort Time,Vel Zone 4 Min Effort Time,Vel Zone 5 Min Effort Time,Vel Zone 6 Min Effort Time,Vel Zone 7 Min Effort Time,Vel Zone 8 Min Effort Time,Vel Zone 1 Max Effort Dist,Vel Zone 2 Max Effort Dist,Vel Zone 3 Max Effort Dist,Vel Zone 4 Max Effort Dist,Vel Zone 5 Max Effort Dist,Vel Zone 6 Max Effort Dist,Vel Zone 7 Max Effort Dist,Vel Zone 8 Max Effort Dist,Vel Zone 1 Max Effort Time,Vel Zone 2 Max Effort Time,Vel Zone 3 Max Effort Time,Vel Zone 4 Max Effort Time,Vel Zone 5 Max Effort Time,Vel Zone 6 Max Effort Time,Vel Zone 7 Max Effort Time,Vel Zone 8 Max Effort Time,Vel Zone 1 Efforts 0-5m,Vel Zone 2 Efforts 0-5m,Vel Zone 3 Efforts 0-5m,Vel Zone 4 Efforts 0-5m,Vel Zone 5 Efforts 0-5m,Vel Zone 6 Efforts 0-5m,Vel Zone 7 Efforts 0-5m,Vel Zone 8 Efforts 0-5m,Vel Zone 1 Efforts 5-10m,Vel Zone 2 Efforts 5-10m,Vel Zone 3 Efforts 5-10m,Vel Zone 4 Efforts 5-10m,Vel Zone 5 Efforts 5-10m,Vel Zone 6 Efforts 5-10m,Vel Zone 7 Efforts 5-10m,Vel Zone 8 Efforts 5-10m,Vel Zone 1 Efforts 10-40m,Vel Zone 2 Efforts 10-40m,Vel Zone 3 Efforts 10-40m,Vel Zone 4 Efforts 10-40m,Vel Zone 5 Efforts 10-40m,Vel Zone 6 Efforts 10-40m,Vel Zone 7 Efforts 10-40m,Vel Zone 8 Efforts 10-40m,Vel Zone 1 Efforts 40m+,Vel Zone 2 Efforts 40m+,Vel Zone 3 Efforts 40m+,Vel Zone 4 Efforts 40m+,Vel Zone 5 Efforts 40m+,Vel Zone 6 Efforts 40m+,Vel Zone 7 Efforts 40m+,Vel Zone 8 Efforts 40m+,Start Accel Vel Zone 1 (0-1 M/s^2),Start Accel Vel Zone 2 (0-1 M/s^2),Start Accel Vel Zone 3 (0-1 M/s^2),Start Accel Vel Zone 4 (0-1 M/s^2),Start Accel Vel Zone 5 (0-1 M/s^2),Start Accel Vel Zone 6 (0-1 M/s^2),Start Accel Vel Zone 7 (0-1 M/s^2),Start Accel Vel Zone 8 (0-1 M/s^2),Start Accel Vel Zone 1 (1-2 M/s^2),Start Accel Vel Zone 2 (1-2 M/s^2),Start Accel Vel Zone 3 (1-2 M/s^2),Start Accel Vel Zone 4 (1-2 M/s^2),Start Accel Vel Zone 5 (1-2 M/s^2),Start Accel Vel Zone 6 (1-2 M/s^2),Start Accel Vel Zone 7 (1-2 M/s^2),Start Accel Vel Zone 8 (1-2 M/s^2),Start Accel Vel Zone 1 (2-4 M/s^2),Start Accel Vel Zone 2 (2-4 M/s^2),Start Accel Vel Zone 3 (2-4 M/s^2),Start Accel Vel Zone 4 (2-4 M/s^2),Start Accel Vel Zone 5 (2-4 M/s^2),Start Accel Vel Zone 6 (2-4 M/s^2),Start Accel Vel Zone 7 (2-4 M/s^2),Start Accel Vel Zone 8 (2-4 M/s^2),Start Accel Vel Zone 1 (4+ M/s^2),Start Accel Vel Zone 2 (4+ M/s^2),Start Accel Vel Zone 3 (4+ M/s^2),Start Accel Vel Zone 4 (4+ M/s^2),Start Accel Vel Zone 5 (4+ M/s^2),Start Accel Vel Zone 6 (4+ M/s^2),Start Accel Vel Zone 7 (4+ M/s^2),Start Accel Vel Zone 8 (4+ M/s^2),Rec Time Vel Zone 1 (0-0.5 Min),Rec Time Vel Zone 2 (0-0.5 Min),Rec Time Vel Zone 3 (0-0.5 Min),Rec Time Vel Zone 4 (0-0.5 Min),Rec Time Vel Zone 5 (0-0.5 Min),Rec Time Vel Zone 6 (0-0.5 Min),Rec Time Vel Zone 7 (0-0.5 Min),Rec Time Vel Zone 8 (0-0.5 Min),Rec Time Vel Zone 1 (0.5-1 Min),Rec Time Vel Zone 2 (0.5-1 Min),Rec Time Vel Zone 3 (0.5-1 Min),Rec Time Vel Zone 4 (0.5-1 Min),Rec Time Vel Zone 5 (0.5-1 Min),Rec Time Vel Zone 6 (0.5-1 Min),Rec Time Vel Zone 7 (0.5-1 Min),Rec Time Vel Zone 8 (0.5-1 Min),Rec Time Vel Zone 1 (1-2 Min),Rec Time Vel Zone 2 (1-2 Min),Rec Time Vel Zone 3 (1-2 Min),Rec Time Vel Zone 4 (1-2 Min),Rec Time Vel Zone 5 (1-2 Min),Rec Time Vel Zone 6 (1-2 Min),Rec Time Vel Zone 7 (1-2 Min),Rec Time Vel Zone 8 (1-2 Min),Rec Time Vel Zone 1 (2-5 Min),Rec Time Vel Zone 2 (2-5 Min),Rec Time Vel Zone 3 (2-5 Min),Rec Time Vel Zone 4 (2-5 Min),Rec Time Vel Zone 5 (2-5 Min),Rec Time Vel Zone 6 (2-5 Min),Rec Time Vel Zone 7 (2-5 Min),Rec Time Vel Zone 8 (2-5 Min),Rec Time Vel Zone 1 (5+ Min),Rec Time Vel Zone 2 (5+ Min),Rec Time Vel Zone 3 (5+ Min),Rec Time Vel Zone 4 (5+ Min),Rec Time Vel Zone 5 (5+ Min),Rec Time Vel Zone 6 (5+ Min),Rec Time Vel Zone 7 (5+ Min),Rec Time Vel Zone 8 (5+ Min),Acc. Zone 1 Efforts,Acc. Zone 2 Efforts,Acc. Zone 3 Efforts,Acc. Zone 4 Efforts,Acc. Zone 5 Efforts,Acc. Zone 6 Efforts,Acc. Zone 7 Efforts,Acc. Zone 8 Efforts,Acc. Zone 1 Dist,Acc. Zone 2 Dist,Acc. Zone 3 Dist,Acc. Zone 4 Dist,Acc. Zone 5 Dist,Acc. Zone 6 Dist,Acc. Zone 7 Dist,Acc. Zone 8 Dist,Acc. Zone 1 Dist %,Acc. Zone 2 Dist %,Acc. Zone 3 Dist %,Acc. Zone 4 Dist %,Acc. Zone 5 Dist %
3603,Warm Up,1,1/21/2022,Defender,16:36:13,16:45:22,1642800973,1642801523,0:09:09,0:09:09,0:00:00,0,36.81384,22.66035,36.70243,12.80577,16.06269,25.16518,23.69962,29.7272,46.57318,4.01788,0,0,0,0,0,3.26546,0.43827,0,0,0,0,0,0,0,0,0,0,0,2.14771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3021,Warm Up,1,1/21/2022,Forward,16:36:13,16:45:22,1642800973,1642801523,0:09:09,0:09:09,0:00:00,0,43.29784,26.51664,43.14605,14.46829,19.06192,29.26917,23.03891,30.35368,46.60741,4.72555,0,0,165,0,143.91873,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,Warm Up,1,1/21/2022,Defender,16:36:13,16:45:22,1642800973,1642801523,0:09:09,0:09:09,0:00:00,0,42.00815,24.26432,41.86147,13.65908,17.05426,29.69253,22.61217,28.23278,49.15505,4.58479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2760,Warm Up,1,1/21/2022,Forward,16:36:13,16:45:22,1642800973,1642801523,0:09:09,0:09:09,0:00:00,0,39.78719,23.2491,39.58586,12.21396,17.15152,27.76571,21.3788,30.02129,48.59991,4.34239,0,0,122,0,113.94648,2.2442,2.03381,0,0,0,0,0,0,0,0,0,0,0,2.41119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4096,Warm Up,1,1/21/2022,Forward,16:36:13,16:45:22,1642800973,1642801523,0:09:09,0:09:09,0:00:00,0,36.77353,22.44796,36.64244,12.59235,15.9075,24.71876,23.66155,29.89086,46.44759,4.01348,0,0,115,0,93.41745,1.47094,0.35502,0,0,0,0,0,0,0,0,0,0,0,2.65958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,Warm Up,1,1/21/2022,Defender,16:36:13,16:45:22,1642800973,1642801523,0:09:09,0:09:09,0:00:00,0,32.53234,19.98889,32.40264,10.46624,14.74789,21.91615,22.20703,31.29175,46.50122,3.5506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2810,Warm Up,1,1/21/2022,Midfielder,16:36:13,16:45:22,1642800973,1642801523,0:09:09,0:09:09,0:00:00,0,48.84917,30.2538,48.73193,16.39145,21.77692,32.67985,23.13601,30.73743,46.12657,5.33142,0,0,119,0,98.0227,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4636,Warm Up,1,1/21/2022,Midfielder,16:36:13,16:45:22,1642800973,1642801523,0:09:09,0:09:09,0:00:00,0,36.33666,21.99672,36.08522,12.13397,15.78999,24.44341,23.17086,30.15234,46.6768,3.9658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3565,Warm Up,1,1/21/2022,Midfielder,16:36:13,16:45:22,1642800973,1642801523,0:09:09,0:09:09,0:00:00,0,41.4399,25.99483,41.32645,14.13065,18.82478,27.70232,23.2957,31.03441,45.66989,4.52277,0,0,140,91,111.10369,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3299,Warm Up,1,1/21/2022,Forward,16:36:13,16:45:22,1642800973,1642801523,0:09:09,0:09:09,0:00:00,0,42.1479,26.08971,42.0164,13.50428,19.44088,28.64413,21.92635,31.56536,46.5083,4.60004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4216,Warm Up,1,1/21/2022,Outside Back,16:36:13,16:45:22,1642800973,1642801523,0:09:09,0:09:09,0:00:00,0,54.27581,39.35817,53.76562,25.35606,24.59346,29.5931,31.87733,30.91859,37.20408,5.92369,0,0,86,0,80.91979,0,0,0,0,0,0,0,0,0,0,0,0,0,3.746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1916,Warm Up,1,1/21/2022,Centre Back,16:36:13,16:45:22,1642800973,1642801523,0:09:09,0:09:09,0:00:00,0,43.05014,27.46433,42.81214,15.80416,19.15317,28.05079,25.08274,30.39794,44.51933,4.69852,0,0,235,0,155.17463,2.20408,1.09535,0,0,0,0,0,0,0,0,0,0,0,2.87104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,Warm Up,1,1/21/2022,Forward,16:36:13,16:45:22,1642800973,1642801523,0:09:09,0:09:09,0:00:00,0,35.49699,20.57637,35.41792,10.17398,15.66244,25.04472,19.99559,30.7824,49.22201,3.87416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2408,Warm Up,1,1/21/2022,Centre Back,16:36:13,16:45:22,1642800973,1642801523,0:09:09,0:09:09,0:00:00,0,41.20177,24.10523,41.07898,12.58912,17.7588,29.04264,21.19717,29.90172,48.9011,4.49686,0,0,155,62,94.6771,0,0.06467,0,0,0,0,0,0,0,0,0,0,0,2.62931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4724,Warm Up,1,1/21/2022,Midfielder,16:36:13,16:45:22,1642800973,1642801523,0:09:09,0:09:09,0:00:00,0,38.96257,24.2509,38.84069,14.29575,16.5855,26.20152,25.04389,29.05518,45.90093,4.25239,0,0,150,93,119.16973,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
